dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1913-06-01,15.722999999999999,0.268,Montreal,Canada,45.81N,72.69W
1913-07-01,19.375999999999998,0.322,Montreal,Canada,45.81N,72.69W
1913-08-01,17.576,0.28,Montreal,Canada,45.81N,72.69W
1913-09-01,12.763,0.39399999999999996,Montreal,Canada,45.81N,72.69W
1913-10-01,9.617,0.35600000000000004,Montreal,Canada,45.81N,72.69W
1913-11-01,2.083,0.282,Montreal,Canada,45.81N,72.69W
1913-12-01,-5.303,0.20800000000000002,Montreal,Canada,45.81N,72.69W
1914-01-01,-13.315,0.8590000000000001,Montreal,Canada,45.81N,72.69W
1914-02-01,-16.096,0.44299999999999995,Montreal,Canada,45.81N,72.69W
1914-03-01,-3.685,0.18100000000000002,Montreal,Canada,45.81N,72.69W
1914-04-01,1.5170000000000003,0.175,Montreal,Canada,45.81N,72.69W
1914-05-01,13.091,0.434,Montreal,Canada,45.81N,72.69W
1914-06-01,15.23,0.361,Montreal,Canada,45.81N,72.69W
1914-07-01,18.7,0.442,Montreal,Canada,45.81N,72.69W
1914-08-01,17.296,0.307,Montreal,Canada,45.81N,72.69W
1914-09-01,13.549000000000001,0.205,Montreal,Canada,45.81N,72.69W
1914-10-01,8.15,0.302,Montreal,Canada,45.81N,72.69W
1914-11-01,-1.87,0.40299999999999997,Montreal,Canada,45.81N,72.69W
1914-12-01,-9.422,0.659,Montreal,Canada,45.81N,72.69W
1915-01-01,-9.387,0.35600000000000004,Montreal,Canada,45.81N,72.69W
1915-02-01,-7.3020000000000005,0.33399999999999996,Montreal,Canada,45.81N,72.69W
1915-03-01,-4.598,0.8190000000000001,Montreal,Canada,45.81N,72.69W
1915-04-01,7.211,0.27699999999999997,Montreal,Canada,45.81N,72.69W
1915-05-01,9.975,0.396,Montreal,Canada,45.81N,72.69W
1915-06-01,16.746000000000002,0.276,Montreal,Canada,45.81N,72.69W
1915-07-01,19.047,0.312,Montreal,Canada,45.81N,72.69W
1915-08-01,17.869999999999994,0.27,Montreal,Canada,45.81N,72.69W
1915-09-01,15.025,0.359,Montreal,Canada,45.81N,72.69W
1915-10-01,8.381,0.172,Montreal,Canada,45.81N,72.69W
1915-11-01,0.825,0.436,Montreal,Canada,45.81N,72.69W
1915-12-01,-6.4190000000000005,0.457,Montreal,Canada,45.81N,72.69W
1916-01-01,-9.728,0.861,Montreal,Canada,45.81N,72.69W
1916-02-01,-11.765,0.435,Montreal,Canada,45.81N,72.69W
1916-03-01,-8.593,0.856,Montreal,Canada,45.81N,72.69W
1916-04-01,5.29,0.36700000000000005,Montreal,Canada,45.81N,72.69W
1916-05-01,11.187999999999999,0.414,Montreal,Canada,45.81N,72.69W
1916-06-01,16.053,0.33299999999999996,Montreal,Canada,45.81N,72.69W
1916-07-01,21.49,0.171,Montreal,Canada,45.81N,72.69W
1916-08-01,19.481,0.275,Montreal,Canada,45.81N,72.69W
1916-09-01,14.139000000000001,0.29,Montreal,Canada,45.81N,72.69W
1916-10-01,6.9879999999999995,0.157,Montreal,Canada,45.81N,72.69W
1916-11-01,-1.209,0.28,Montreal,Canada,45.81N,72.69W
1916-12-01,-8.502,0.5479999999999999,Montreal,Canada,45.81N,72.69W
1917-01-01,-13.217,0.48700000000000004,Montreal,Canada,45.81N,72.69W
1917-02-01,-14.404000000000002,0.589,Montreal,Canada,45.81N,72.69W
1917-03-01,-4.6080000000000005,0.498,Montreal,Canada,45.81N,72.69W
1917-04-01,2.8440000000000003,0.5429999999999999,Montreal,Canada,45.81N,72.69W
1917-05-01,8.007,0.485,Montreal,Canada,45.81N,72.69W
1917-06-01,16.081,0.331,Montreal,Canada,45.81N,72.69W
1917-07-01,20.435,0.396,Montreal,Canada,45.81N,72.69W
1917-08-01,19.076,0.292,Montreal,Canada,45.81N,72.69W
1917-09-01,12.425,0.247,Montreal,Canada,45.81N,72.69W
1917-10-01,5.421,0.188,Montreal,Canada,45.81N,72.69W
1917-11-01,-3.135,0.45,Montreal,Canada,45.81N,72.69W
1917-12-01,-14.535,0.431,Montreal,Canada,45.81N,72.69W
1918-01-01,-15.54,0.35,Montreal,Canada,45.81N,72.69W
1918-02-01,-12.919,0.831,Montreal,Canada,45.81N,72.69W
1918-03-01,-5.238,0.266,Montreal,Canada,45.81N,72.69W
1918-04-01,4.477,0.146,Montreal,Canada,45.81N,72.69W
1918-05-01,13.720999999999998,0.374,Montreal,Canada,45.81N,72.69W
1918-06-01,14.655,0.309,Montreal,Canada,45.81N,72.69W
1918-07-01,20.025,0.32899999999999996,Montreal,Canada,45.81N,72.69W
1918-08-01,17.992,0.345,Montreal,Canada,45.81N,72.69W
1918-09-01,11.481,0.20600000000000002,Montreal,Canada,45.81N,72.69W
1918-10-01,7.507999999999999,0.22399999999999998,Montreal,Canada,45.81N,72.69W
1918-11-01,0.653,0.425,Montreal,Canada,45.81N,72.69W
1918-12-01,-7.189,0.434,Montreal,Canada,45.81N,72.69W
1919-01-01,-9.383,0.614,Montreal,Canada,45.81N,72.69W
1919-02-01,-8.767999999999999,0.326,Montreal,Canada,45.81N,72.69W
1919-03-01,-3.3480000000000003,0.698,Montreal,Canada,45.81N,72.69W
1919-04-01,2.7510000000000003,0.561,Montreal,Canada,45.81N,72.69W
1919-05-01,11.741,0.33799999999999997,Montreal,Canada,45.81N,72.69W
1919-06-01,19.074,0.27899999999999997,Montreal,Canada,45.81N,72.69W
1919-07-01,19.984,0.344,Montreal,Canada,45.81N,72.69W
1919-08-01,17.305,0.5720000000000001,Montreal,Canada,45.81N,72.69W
1919-09-01,13.086,0.353,Montreal,Canada,45.81N,72.69W
1919-10-01,6.45,0.47,Montreal,Canada,45.81N,72.69W
1919-11-01,-0.458,0.253,Montreal,Canada,45.81N,72.69W
1919-12-01,-11.431,0.41,Montreal,Canada,45.81N,72.69W
1920-01-01,-17.267,0.501,Montreal,Canada,45.81N,72.69W
1920-02-01,-10.593,0.46799999999999997,Montreal,Canada,45.81N,72.69W
1920-03-01,-3.031,0.405,Montreal,Canada,45.81N,72.69W
1920-04-01,3.4640000000000004,0.52,Montreal,Canada,45.81N,72.69W
1920-05-01,12.004000000000001,0.485,Montreal,Canada,45.81N,72.69W
1920-06-01,17.048000000000002,0.336,Montreal,Canada,45.81N,72.69W
1920-07-01,18.317,0.47,Montreal,Canada,45.81N,72.69W
1920-08-01,19.953,0.248,Montreal,Canada,45.81N,72.69W
1920-09-01,14.593,0.316,Montreal,Canada,45.81N,72.69W
1920-10-01,9.902,0.22899999999999998,Montreal,Canada,45.81N,72.69W
1920-11-01,-1.7380000000000002,0.39299999999999996,Montreal,Canada,45.81N,72.69W
1920-12-01,-6.879,0.545,Montreal,Canada,45.81N,72.69W
1921-01-01,-9.837,0.54,Montreal,Canada,45.81N,72.69W
1921-02-01,-9.451,0.498,Montreal,Canada,45.81N,72.69W
1921-03-01,0.11099999999999977,0.341,Montreal,Canada,45.81N,72.69W
1921-04-01,6.92,0.589,Montreal,Canada,45.81N,72.69W
1921-05-01,13.450999999999999,0.336,Montreal,Canada,45.81N,72.69W
1921-06-01,17.689,0.6459999999999999,Montreal,Canada,45.81N,72.69W
1921-07-01,23.059,0.478,Montreal,Canada,45.81N,72.69W
1921-08-01,17.836,0.406,Montreal,Canada,45.81N,72.69W
1921-09-01,15.102,0.41,Montreal,Canada,45.81N,72.69W
1921-10-01,7.0680000000000005,0.32,Montreal,Canada,45.81N,72.69W
1921-11-01,-2.326,0.256,Montreal,Canada,45.81N,72.69W
1921-12-01,-9.048,0.585,Montreal,Canada,45.81N,72.69W
1922-01-01,-12.828,0.624,Montreal,Canada,45.81N,72.69W
1922-02-01,-10.402000000000001,0.37799999999999995,Montreal,Canada,45.81N,72.69W
1922-03-01,-2.2110000000000003,0.337,Montreal,Canada,45.81N,72.69W
1922-04-01,5.004,0.545,Montreal,Canada,45.81N,72.69W
1922-05-01,13.325,0.654,Montreal,Canada,45.81N,72.69W
1922-06-01,17.5,0.242,Montreal,Canada,45.81N,72.69W
1922-07-01,19.357,0.539,Montreal,Canada,45.81N,72.69W
1922-08-01,17.744,0.406,Montreal,Canada,45.81N,72.69W
1922-09-01,14.621,0.35200000000000004,Montreal,Canada,45.81N,72.69W
1922-10-01,6.4110000000000005,0.332,Montreal,Canada,45.81N,72.69W
1922-11-01,0.423,0.419,Montreal,Canada,45.81N,72.69W
1922-12-01,-9.886000000000001,0.341,Montreal,Canada,45.81N,72.69W
1923-01-01,-13.754000000000001,0.565,Montreal,Canada,45.81N,72.69W
1923-02-01,-15.278,0.509,Montreal,Canada,45.81N,72.69W
1923-03-01,-8.674,0.531,Montreal,Canada,45.81N,72.69W
1923-04-01,2.2990000000000004,0.38799999999999996,Montreal,Canada,45.81N,72.69W
1923-05-01,10.617,0.14400000000000002,Montreal,Canada,45.81N,72.69W
1923-06-01,16.951,0.43700000000000006,Montreal,Canada,45.81N,72.69W
1923-07-01,17.796,0.39,Montreal,Canada,45.81N,72.69W
1923-08-01,16.621,0.275,Montreal,Canada,45.81N,72.69W
1923-09-01,14.015999999999998,0.442,Montreal,Canada,45.81N,72.69W
1923-10-01,7.686,0.23399999999999999,Montreal,Canada,45.81N,72.69W
1923-11-01,0.9570000000000001,0.278,Montreal,Canada,45.81N,72.69W
1923-12-01,-2.7289999999999996,0.675,Montreal,Canada,45.81N,72.69W
1924-01-01,-11.728,0.583,Montreal,Canada,45.81N,72.69W
1924-02-01,-13.956,0.486,Montreal,Canada,45.81N,72.69W
1924-03-01,-1.95,0.35100000000000003,Montreal,Canada,45.81N,72.69W
1924-04-01,3.389,0.258,Montreal,Canada,45.81N,72.69W
1924-05-01,9.45,0.317,Montreal,Canada,45.81N,72.69W
1924-06-01,15.937999999999999,0.39,Montreal,Canada,45.81N,72.69W
1924-07-01,19.18,0.267,Montreal,Canada,45.81N,72.69W
1924-08-01,18.126,0.349,Montreal,Canada,45.81N,72.69W
1924-09-01,12.717,0.174,Montreal,Canada,45.81N,72.69W
1924-10-01,7.684,0.20800000000000002,Montreal,Canada,45.81N,72.69W
1924-11-01,1.27,0.349,Montreal,Canada,45.81N,72.69W
1924-12-01,-10.728,0.373,Montreal,Canada,45.81N,72.69W
1925-01-01,-15.242,0.8009999999999999,Montreal,Canada,45.81N,72.69W
1925-02-01,-6.46,0.38799999999999996,Montreal,Canada,45.81N,72.69W
1925-03-01,-1.3330000000000002,0.59,Montreal,Canada,45.81N,72.69W
1925-04-01,4.654,0.27699999999999997,Montreal,Canada,45.81N,72.69W
1925-05-01,9.401,0.424,Montreal,Canada,45.81N,72.69W
1925-06-01,17.396,0.233,Montreal,Canada,45.81N,72.69W
1925-07-01,18.159,0.266,Montreal,Canada,45.81N,72.69W
1925-08-01,18.84,0.503,Montreal,Canada,45.81N,72.69W
1925-09-01,12.713,0.221,Montreal,Canada,45.81N,72.69W
1925-10-01,3.194,0.299,Montreal,Canada,45.81N,72.69W
1925-11-01,-0.4690000000000001,0.354,Montreal,Canada,45.81N,72.69W
1925-12-01,-8.193999999999999,0.34600000000000003,Montreal,Canada,45.81N,72.69W
1926-01-01,-11.264000000000001,0.34600000000000003,Montreal,Canada,45.81N,72.69W
1926-02-01,-11.969000000000001,0.31,Montreal,Canada,45.81N,72.69W
1926-03-01,-7.502999999999999,0.541,Montreal,Canada,45.81N,72.69W
1926-04-01,0.2140000000000004,0.29100000000000004,Montreal,Canada,45.81N,72.69W
1926-05-01,9.901,0.396,Montreal,Canada,45.81N,72.69W
1926-06-01,14.970999999999998,0.555,Montreal,Canada,45.81N,72.69W
1926-07-01,18.590999999999998,0.33,Montreal,Canada,45.81N,72.69W
1926-08-01,17.721999999999994,0.35,Montreal,Canada,45.81N,72.69W
1926-09-01,12.62,0.264,Montreal,Canada,45.81N,72.69W
1926-10-01,6.412000000000001,0.25,Montreal,Canada,45.81N,72.69W
1926-11-01,-0.016000000000000014,0.214,Montreal,Canada,45.81N,72.69W
1926-12-01,-10.517999999999999,0.36700000000000005,Montreal,Canada,45.81N,72.69W
1927-01-01,-10.591,0.389,Montreal,Canada,45.81N,72.69W
1927-02-01,-9.55,0.364,Montreal,Canada,45.81N,72.69W
1927-03-01,-1.599,0.204,Montreal,Canada,45.81N,72.69W
1927-04-01,4.6160000000000005,0.201,Montreal,Canada,45.81N,72.69W
1927-05-01,10.072000000000001,0.28300000000000003,Montreal,Canada,45.81N,72.69W
1927-06-01,14.812,0.237,Montreal,Canada,45.81N,72.69W
1927-07-01,19.247,0.302,Montreal,Canada,45.81N,72.69W
1927-08-01,16.769000000000002,0.462,Montreal,Canada,45.81N,72.69W
1927-09-01,14.165,0.342,Montreal,Canada,45.81N,72.69W
1927-10-01,8.779,0.25,Montreal,Canada,45.81N,72.69W
1927-11-01,1.767,0.562,Montreal,Canada,45.81N,72.69W
1927-12-01,-6.277,0.494,Montreal,Canada,45.81N,72.69W
1928-01-01,-11.162,0.457,Montreal,Canada,45.81N,72.69W
1928-02-01,-11.354000000000001,0.40700000000000003,Montreal,Canada,45.81N,72.69W
1928-03-01,-5.162000000000001,0.33299999999999996,Montreal,Canada,45.81N,72.69W
1928-04-01,1.9880000000000004,0.282,Montreal,Canada,45.81N,72.69W
1928-05-01,11.413,0.244,Montreal,Canada,45.81N,72.69W
1928-06-01,16.198,0.21100000000000002,Montreal,Canada,45.81N,72.69W
1928-07-01,19.98,0.366,Montreal,Canada,45.81N,72.69W
1928-08-01,20.06,0.19,Montreal,Canada,45.81N,72.69W
1928-09-01,12.076,0.268,Montreal,Canada,45.81N,72.69W
1928-10-01,7.261,0.31,Montreal,Canada,45.81N,72.69W
1928-11-01,-0.223,0.382,Montreal,Canada,45.81N,72.69W
1928-12-01,-5.19,0.457,Montreal,Canada,45.81N,72.69W
1929-01-01,-11.902999999999999,0.444,Montreal,Canada,45.81N,72.69W
1929-02-01,-10.307,0.61,Montreal,Canada,45.81N,72.69W
1929-03-01,-2.489,0.316,Montreal,Canada,45.81N,72.69W
1929-04-01,3.5790000000000006,0.366,Montreal,Canada,45.81N,72.69W
1929-05-01,11.124,0.16899999999999998,Montreal,Canada,45.81N,72.69W
1929-06-01,16.893,0.389,Montreal,Canada,45.81N,72.69W
1929-07-01,18.787,0.25,Montreal,Canada,45.81N,72.69W
1929-08-01,16.627,0.345,Montreal,Canada,45.81N,72.69W
1929-09-01,14.414000000000001,0.237,Montreal,Canada,45.81N,72.69W
1929-10-01,6.4879999999999995,0.263,Montreal,Canada,45.81N,72.69W
1929-11-01,-0.31299999999999994,0.521,Montreal,Canada,45.81N,72.69W
1929-12-01,-10.212,0.349,Montreal,Canada,45.81N,72.69W
1930-01-01,-10.546,0.41200000000000003,Montreal,Canada,45.81N,72.69W
1930-02-01,-10.472000000000001,0.23,Montreal,Canada,45.81N,72.69W
1930-03-01,-4.292,0.195,Montreal,Canada,45.81N,72.69W
1930-04-01,3.0090000000000003,0.39299999999999996,Montreal,Canada,45.81N,72.69W
1930-05-01,12.350999999999999,0.263,Montreal,Canada,45.81N,72.69W
1930-06-01,19.475,0.337,Montreal,Canada,45.81N,72.69W
1930-07-01,18.977,0.441,Montreal,Canada,45.81N,72.69W
1930-08-01,17.599,0.315,Montreal,Canada,45.81N,72.69W
1930-09-01,14.466,0.255,Montreal,Canada,45.81N,72.69W
1930-10-01,7.659,0.191,Montreal,Canada,45.81N,72.69W
1930-11-01,1.867,0.17800000000000002,Montreal,Canada,45.81N,72.69W
1930-12-01,-7.025,0.29100000000000004,Montreal,Canada,45.81N,72.69W
1931-01-01,-12.245,0.507,Montreal,Canada,45.81N,72.69W
1931-02-01,-9.973,0.496,Montreal,Canada,45.81N,72.69W
1931-03-01,-0.6779999999999999,0.455,Montreal,Canada,45.81N,72.69W
1931-04-01,6.391,0.462,Montreal,Canada,45.81N,72.69W
1931-05-01,12.715,0.23399999999999999,Montreal,Canada,45.81N,72.69W
1931-06-01,17.051000000000002,0.272,Montreal,Canada,45.81N,72.69W
1931-07-01,21.325,0.258,Montreal,Canada,45.81N,72.69W
1931-08-01,18.215,0.092,Montreal,Canada,45.81N,72.69W
1931-09-01,14.704,0.22699999999999998,Montreal,Canada,45.81N,72.69W
1931-10-01,8.952,0.304,Montreal,Canada,45.81N,72.69W
1931-11-01,3.548,0.21600000000000003,Montreal,Canada,45.81N,72.69W
1931-12-01,-6.705,0.6679999999999999,Montreal,Canada,45.81N,72.69W
1932-01-01,-4.98,0.46399999999999997,Montreal,Canada,45.81N,72.69W
1932-02-01,-9.896,0.44799999999999995,Montreal,Canada,45.81N,72.69W
1932-03-01,-6.38,0.405,Montreal,Canada,45.81N,72.69W
1932-04-01,2.947,0.297,Montreal,Canada,45.81N,72.69W
1932-05-01,11.985,0.247,Montreal,Canada,45.81N,72.69W
1932-06-01,16.849,0.36,Montreal,Canada,45.81N,72.69W
1932-07-01,18.287,0.324,Montreal,Canada,45.81N,72.69W
1932-08-01,19.374000000000002,0.168,Montreal,Canada,45.81N,72.69W
1932-09-01,14.621,0.142,Montreal,Canada,45.81N,72.69W
1932-10-01,8.21,0.253,Montreal,Canada,45.81N,72.69W
1932-11-01,-2.146,0.281,Montreal,Canada,45.81N,72.69W
1932-12-01,-5.587000000000001,0.28300000000000003,Montreal,Canada,45.81N,72.69W
1933-01-01,-5.51,0.415,Montreal,Canada,45.81N,72.69W
1933-02-01,-7.662999999999999,0.397,Montreal,Canada,45.81N,72.69W
1933-03-01,-5.1530000000000005,0.36200000000000004,Montreal,Canada,45.81N,72.69W
1933-04-01,4.489000000000001,0.299,Montreal,Canada,45.81N,72.69W
1933-05-01,12.505,0.317,Montreal,Canada,45.81N,72.69W
1933-06-01,18.21,0.337,Montreal,Canada,45.81N,72.69W
1933-07-01,19.327,0.185,Montreal,Canada,45.81N,72.69W
1933-08-01,18.177,0.303,Montreal,Canada,45.81N,72.69W
1933-09-01,14.575,0.222,Montreal,Canada,45.81N,72.69W
1933-10-01,6.632000000000001,0.256,Montreal,Canada,45.81N,72.69W
1933-11-01,-5.348,0.424,Montreal,Canada,45.81N,72.69W
1933-12-01,-13.686,0.461,Montreal,Canada,45.81N,72.69W
1934-01-01,-12.360999999999999,0.616,Montreal,Canada,45.81N,72.69W
1934-02-01,-17.961,0.638,Montreal,Canada,45.81N,72.69W
1934-03-01,-5.7940000000000005,0.475,Montreal,Canada,45.81N,72.69W
1934-04-01,4.496,0.22899999999999998,Montreal,Canada,45.81N,72.69W
1934-05-01,12.614,0.177,Montreal,Canada,45.81N,72.69W
1934-06-01,17.490000000000002,0.322,Montreal,Canada,45.81N,72.69W
1934-07-01,20.073,0.17,Montreal,Canada,45.81N,72.69W
1934-08-01,16.750999999999998,0.275,Montreal,Canada,45.81N,72.69W
1934-09-01,16.419999999999998,0.273,Montreal,Canada,45.81N,72.69W
1934-10-01,5.5489999999999995,0.266,Montreal,Canada,45.81N,72.69W
1934-11-01,1.696,0.17600000000000002,Montreal,Canada,45.81N,72.69W
1934-12-01,-11.322000000000001,0.303,Montreal,Canada,45.81N,72.69W
1935-01-01,-14.922,0.275,Montreal,Canada,45.81N,72.69W
1935-02-01,-12.001,0.446,Montreal,Canada,45.81N,72.69W
1935-03-01,-4.962,0.336,Montreal,Canada,45.81N,72.69W
1935-04-01,4.4719999999999995,0.36200000000000004,Montreal,Canada,45.81N,72.69W
1935-05-01,9.61,0.28800000000000003,Montreal,Canada,45.81N,72.69W
1935-06-01,17.259,0.38,Montreal,Canada,45.81N,72.69W
1935-07-01,20.898000000000003,0.376,Montreal,Canada,45.81N,72.69W
1935-08-01,19.041,0.251,Montreal,Canada,45.81N,72.69W
1935-09-01,12.046,0.26,Montreal,Canada,45.81N,72.69W
1935-10-01,7.162999999999999,0.2,Montreal,Canada,45.81N,72.69W
1935-11-01,1.571,0.28800000000000003,Montreal,Canada,45.81N,72.69W
1935-12-01,-10.517000000000001,0.517,Montreal,Canada,45.81N,72.69W
1936-01-01,-12.495999999999999,0.6940000000000001,Montreal,Canada,45.81N,72.69W
1936-02-01,-13.585,0.46299999999999997,Montreal,Canada,45.81N,72.69W
1936-03-01,-0.4950000000000001,0.314,Montreal,Canada,45.81N,72.69W
1936-04-01,3.3110000000000004,0.184,Montreal,Canada,45.81N,72.69W
1936-05-01,12.073,0.40399999999999997,Montreal,Canada,45.81N,72.69W
1936-06-01,17.045,0.18100000000000002,Montreal,Canada,45.81N,72.69W
1936-07-01,18.413,0.27,Montreal,Canada,45.81N,72.69W
1936-08-01,17.058,0.20600000000000002,Montreal,Canada,45.81N,72.69W
1936-09-01,13.673,0.222,Montreal,Canada,45.81N,72.69W
1936-10-01,6.154,0.248,Montreal,Canada,45.81N,72.69W
1936-11-01,-3.454,0.389,Montreal,Canada,45.81N,72.69W
1936-12-01,-7.247000000000001,0.361,Montreal,Canada,45.81N,72.69W
1937-01-01,-6.622999999999999,0.40700000000000003,Montreal,Canada,45.81N,72.69W
1937-02-01,-6.994999999999999,0.425,Montreal,Canada,45.81N,72.69W
1937-03-01,-6.831,0.461,Montreal,Canada,45.81N,72.69W
1937-04-01,4.365,0.254,Montreal,Canada,45.81N,72.69W
1937-05-01,13.402,0.316,Montreal,Canada,45.81N,72.69W
1937-06-01,17.724,0.204,Montreal,Canada,45.81N,72.69W
1937-07-01,20.848000000000003,0.235,Montreal,Canada,45.81N,72.69W
1937-08-01,21.343000000000004,0.313,Montreal,Canada,45.81N,72.69W
1937-09-01,13.907,0.326,Montreal,Canada,45.81N,72.69W
1937-10-01,6.893,0.285,Montreal,Canada,45.81N,72.69W
1937-11-01,0.9009999999999999,0.324,Montreal,Canada,45.81N,72.69W
1937-12-01,-8.945,0.40299999999999997,Montreal,Canada,45.81N,72.69W
1938-01-01,-12.421,0.326,Montreal,Canada,45.81N,72.69W
1938-02-01,-10.049,0.248,Montreal,Canada,45.81N,72.69W
1938-03-01,-4.722,0.318,Montreal,Canada,45.81N,72.69W
1938-04-01,5.642,0.345,Montreal,Canada,45.81N,72.69W
1938-05-01,11.703,0.306,Montreal,Canada,45.81N,72.69W
1938-06-01,18.499,0.223,Montreal,Canada,45.81N,72.69W
1938-07-01,20.134,0.33899999999999997,Montreal,Canada,45.81N,72.69W
1938-08-01,20.206,0.321,Montreal,Canada,45.81N,72.69W
1938-09-01,12.422,0.24600000000000002,Montreal,Canada,45.81N,72.69W
